Key,Topic,Substance,Class,Document
58 diphenhydramine,58 - class - teacher - homework,diphenhydramine,Depressant / sedatives,. and that is where i hit trouble . i be sitting in my last period which lasted an hour . and about half an hour into the class my head
58 diphenhydramine,58 - class - teacher - homework,diphenhydramine,Depressant / sedatives,went to the right class which was the class i tried to go to first period . i just sat there doing nothing but tripping . i would stare at the
58 diphenhydramine,58 - class - teacher - homework,diphenhydramine,Depressant / sedatives,pass from the teacher after some slurred dull speaking and went to my actual first period . when i entered the teacher asked for a pass and i continuously gave her
58 dipt,58 - class - teacher - homework,dipt,Serotonergic psychedelics,in the end i just need to put more effort into studying and spend less time sitting around being unproductive which admittedly i do a fair amount of . it was
58 dmae,58 - class - teacher - homework,dmae,Stimulants,of course it was much harder to focus in its absence i still managed to pass with very good grades making this one of the most successful academic sessions of my
58 dmae,58 - class - teacher - homework,dmae,Stimulants,very entertaining . when i had to sit down in class i had no trouble decelerating myself and focusing on the material . needless to say by this point i was
58 dmt,58 - class - teacher - homework,dmt,Serotonergic psychedelics,to fail the lesson and fail i did over and over . the way to pass the lesson for me is to hold that frozen thought whatever it may be hold
58 doi,58 - class - teacher - homework,doi,Serotonergic psychedelics,feeling well enough to even work on my projects computer programming but will take it slow and take DATE DATE off . if there was one lesson that doi repeatedly taught
58 dxm,58 - class - teacher - homework,dxm,Dissociative psychedelics,class which was a study hall in the computer lab the lycaeum took up two periods . i just sat there and let my mind wander . it was a very
58 ethylphenidate,58 - class - teacher - homework,ethylphenidate,Stimulants,thus giving me more of a drive to do my school work and an easier time focusing and doing said work . i rule this out as a dud but i
58 heroin,58 - class - teacher - homework,heroin,Depressant / sedatives,i lost weight that i did care how i looked anymore and during my first period class my teacher would observe me rushing unexcused out of class to the bathroom to
58 heroin,58 - class - teacher - homework,heroin,Depressant / sedatives,unexcused out of class to the bathroom to puke because i was dopesick of the time yet they apprently could put and together . the only thing i studied during this
58 hydrocodone,58 - class - teacher - homework,hydrocodone,Depressant / sedatives,it for school and maintain a i use it at work and work harder and faster than those around me it has become what has made me not just plain but
58 hypericum perforatum,58 - class - teacher - homework,hypericum perforatum,Antidepressants / antipsychotics,class before instruction began . i was pretty relaxed and my body was a little slow but fortunately i did really need to move around too much being that i was
58 ketamine,58 - class - teacher - homework,ketamine,Dissociative psychedelics,would be entertained and happy to such an extent that hours of boring class would pass by routinely . for me the major effects lasted about minutes . that was another
58 ketamine,58 - class - teacher - homework,ketamine,Dissociative psychedelics,we went to one of d friends apartments . we sat there for a really long time trying to decide if d should go to class or just to say screw
58 ketamine,58 - class - teacher - homework,ketamine,Dissociative psychedelics,remember the names of most of my classmates teachers etc . it was a negative time in my life and frankly i believe that i should have been allowed to skip
58 lsd,58 - class - teacher - homework,lsd,Serotonergic psychedelics,to my feeling of extreme giddiness . anyway i trip very hard the entire class time seems to drag on for a while as i attempt to concentrate but fail in
58 lsd,58 - class - teacher - homework,lsd,Serotonergic psychedelics,my professors were simply not simpathetic to somebody who never came to i around the clock doing projects and work almost in a cumpulsive manner . i could do it .
58 lsd,58 - class - teacher - homework,lsd,Serotonergic psychedelics,dulled and blurred my sensory perception . i left the class wishing it had been longer than an hour and a half . my consciousness digested the lecture and experience as
58 lsd,58 - class - teacher - homework,lsd,Serotonergic psychedelics,these decisions . a failure i was as if all the classes that i have passed were coming back to haunt me all at once . serves me right i during
58 mda,58 - class - teacher - homework,mda,Entactogens,teacher taught him a standing ' with arm leg back and hip movements and a long slow breath with a deep sighing noise . it looked ecstatically lovely and i tried
58 mdma,58 - class - teacher - homework,mdma,Entactogens,usually a pretty quiet person when that class ended i headed off to my next period class with a huge grin on my face . but during that class at around
58 mdma,58 - class - teacher - homework,mdma,Entactogens,diligently actually i did do quite a lot of work though how that came to pass is guess me and PERSON the aforementioned kid grab an kip at lunchtime and in
58 mdma,58 - class - teacher - homework,mdma,Entactogens,drastically improved my work ethic . working in a burger joint you got ta move fast and i was the fastest worker there anyway so you could imagine . eventually one
58 mdma,58 - class - teacher - homework,mdma,Entactogens,me i was proud though . i managed to have finished every assignment within two time . my papers were solid and the friends that would later proof read all strongly
58 methylphenidate,58 - class - teacher - homework,methylphenidate,Stimulants,on them just smart and fast and focused . i could still do my homework faster and better but i lost the social capability and love for life it once gave
58 methylphenidate,58 - class - teacher - homework,methylphenidate,Stimulants,and i finished it before anyone else did and this surprised me because i usually slow at taking tests . i did really good on the test also . i took
58 methylphenidate,58 - class - teacher - homework,methylphenidate,Stimulants,house for errands or to hang out with friends i set two goals . a long goal will keep me focused on what i need to do and a short goal
58 methylphenidate,58 - class - teacher - homework,methylphenidate,Stimulants,idea but it really . i continue to watch or read this is also prime time for studying . the energy boost is gone but i can still accomplish tasks if
